USB4F00653_1:101,
651.317,460.893
651.514,1229.47997
651.712,282.32857
651.91,55.11048
652.108,1179.32681
652.306,532.25645
652.504,2597.62947
652.702,34.05194
652.9,767.09574
653.098,276.02213
653.295,303.34796
653.493,395.79563
653.691,1216.94301
653.889,802.70982
654.086,1986.45171
654.284,1344.3618
654.482,846.69268
654.68,420.99812
654.877,208.7353
655.075,970.19979
655.273,752.42879
655.47,567.92519
655.668,-244.252
655.865,626.65512
656.063,1078.97761
656.261,1721.93812
656.458,156.14413
656.656,3921.49833
656.853,59.32178
657.051,238.17738
657.248,473.48909
657.446,1327.65619
657.643,647.62456
657.841,-309.7037
658.038,1603.11087
658.236,567.92519
658.433,1156.3352
658.63,17.20263
658.828,194.01185
659.025,609.87748
659.222,347.47832
659.42,330.6684
659.617,2173.71137
659.814,259.20354
660.012,1342.27368
660.209,976.47734
660.406,593.09798
660.603,1509.25006
660.801,817.37212
660.998,483.985
661.195,284.43066
661.392,924.15716
661.589,1521.76743
661.787,924.15716
661.984,1095.7065
662.181,777.5713
662.378,1736.52619
662.575,773.38116
662.772,322.26268
662.969,76.16559
663.166,1440.39007
663.363,844.59853
663.56,899.03758
663.757,584.70752
663.954,1774.03367
664.151,951.36572
664.348,603.58539
664.545,1563.4862
664.742,752.42879
664.939,-8.0755
665.136,507.07333
665.333,364.28622
665.529,1229.47997
665.726,412.59779
665.923,530.15802
666.12,1135.43113
666.317,838.31592
666.513,284.43066
666.71,1938.57161
666.907,343.27603
667.104,1016.22971
667.3,1160.51572
667.497,2807.25648
667.694,1007.86157
667.89,729.37794
668.087,479.78673
668.284,1273.35249
668.48,1317.21442
668.677,40.36986
668.873,792.23592
669.07,1087.34226
669.267,502.87572
669.463,649.72134
669.66,196.1153
669.856,292.83867
670.053,1196.0461
670.249,821.5611
670.446,343.27603
670.642,322.26268
670.839,1356.89002
671.035,1147.97388
671.231,-197.82421
671.428,580.51211
671.624,1340.18554
671.82,697.93946
672.017,1306.77206
672.213,229.76601
672.409,769.19091
672.606,198.21871
672.802,1321.3912
672.998,204.52876
673.194,653.91483
673.391,984.84705
673.587,737.76046
673.783,2466.78936
673.979,1020.41363
674.175,450.39542
674.372,538.55156
674.568,-119.78119
674.764,105.63703
674.96,1634.38795
675.156,1039.23996
675.352,210.83852
675.548,507.07333
675.744,1047.60655
675.94,674.88051
676.136,685.36228
676.332,993.21633
676.528,614.07207
676.724,1738.61011
676.92,315.95806
677.116,326.46561
677.312,3120.37406
677.508,1237.83747
677.704,1434.12885
677.9,808.99383
678.096,206.63205
678.291,1375.68076
678.487,469.29052
678.683,-123.99846
678.879,1294.24044
679.075,1640.64278
679.27,1308.86058
679.466,968.10722
679.662,3346.20232
679.857,676.97692
680.053,376.89083
680.249,292.83867
680.445,1193.95628
680.64,549.04281
680.836,431.49785
681.031,2152.91223
681.227,1302.59495
681.423,454.59455
681.618,827.84436
681.814,202.42545
682.009,494.48015
682.205,425.19811
682.4,-189.38472
682.596,215.04486
682.791,25.62756
682.987,1242.01607
683.182,309.65316
683.378,1227.39054
683.573,821.5611
683.768,963.922
683.964,930.43646
684.159,42.47577
684.355,572.12095
684.55,936.71551
684.745,1890.6811
684.941,-60.75446
685.136,735.66487
685.331,972.29234
685.526,767.09574
685.722,1765.69925
685.917,-62.86208
686.112,790.14106
686.307,731.47361
686.502,-282.2518
686.698,523.86256
686.893,-24.93038
687.088,-46.00213
687.283,1035.05651
687.478,578.41437
687.673,1381.94393
687.868,246.58823
688.063,525.96108
688.258,1384.0316
688.453,1196.0461
688.648,1043.42331
688.843,448.29581
689.038,252.89603
689.233,4.56419
689.428,536.45322
689.623,-164.06975
689.818,208.7353
690.013,1404.90707
690.208,507.07333
690.403,-132.43344
690.598,1457.08567
690.792,250.79346
690.987,-322.37597
691.182,1726.10624
691.377,697.93946
691.572,-31.25154
691.766,672.78407
691.961,1035.05651
692.156,236.07459
692.35,-252.69535
692.545,494.48015
692.74,704.22767
692.935,1765.69925
693.129,-29.14445
693.324,332.76975
693.518,437.79732
693.713,1233.65877
693.908,-318.15173
694.102,-261.1393
694.297,936.71551
694.491,670.68761
694.686,1578.08568
694.88,454.59455
695.075,61.42737
695.269,244.48557
695.464,1083.15998
695.658,162.45616
695.852,586.80518
696.047,2234.01855
696.241,521.76401
696.436,381.09211
696.63,-31.25154
696.824,143.51916
697.019,597.29303
697.213,978.56981
697.407,479.78673
697.602,4122.02605
697.796,450.39542
697.99,1857.35975
698.184,103.53215
698.379,827.84436
698.573,34.05194
698.767,930.43646
698.961,578.41437
699.155,-71.2929
699.349,1095.7065
699.544,-130.32464
699.738,381.09211
699.932,2261.04788
700.126,792.23592
700.32,1961.47208
700.514,429.39797
700.708,936.71551
700.902,632.94626
701.096,714.70744
701.29,1381.94393
701.484,1532.19795
701.678,676.97692
701.872,1375.68076
702.066,114.05623
702.26,1028.78114
702.453,559.53332
702.647,7990.25464
702.841,1592.68409
703.035,945.08722
703.229,326.46561
703.423,-368.85276
703.616,1022.50554
703.81,244.48557
704.004,1609.36667
704.198,978.56981
704.391,620.36373
704.585,794.33076
704.779,542.74815
704.972,1095.7065
705.166,-132.43344
705.36,607.78015
705.553,649.72134
705.747,439.89708
705.941,-189.38472
706.134,368.48788
706.328,227.66309
706.521,940.90142
706.715,301.24617
706.908,1973.96225
707.102,790.14106
707.295,903.22444
707.489,471.38982
707.682,221.35412
707.876,773.38116
708.069,-10.18224
708.262,1661.49083
708.456,926.25029
708.649,324.36416
708.843,-27.0374
709.036,754.52415
709.229,1277.53027
709.423,27.73371
709.616,-235.80925
709.809,-10.18224
710.002,660.20483
710.196,775.47625
710.389,336.97236
710.582,620.36373
710.775,2069.6971
710.968,156.14413
711.162,1790.7015
711.355,454.59455
711.548,475.58833
711.741,1139.61215
711.934,1605.19616
712.127,710.51562
712.32,681.16966
712.513,672.78407
712.706,353.78152
712.899,364.28622
713.092,1584.34227
713.285,273.91992
713.478,878.10164
713.671,1996.85907
713.864,204.52876
714.057,517.56682
714.25,955.55125
714.443,1444.56411
714.636,-98.697
714.829,572.12095
715.022,1863.60789
715.214,242.38287
715.407,702.13163
715.6,11702.13552
715.793,601.48796
715.986,1313.03755
716.178,1371.50521
716.371,465.09182
716.564,884.38271
716.756,418.89809
716.949,972.29234
717.142,248.69086
717.334,160.35218
717.527,236.07459
717.72,1473.77981
717.912,120.37027
718.105,959.73668
718.297,1264.99664
718.49,995.30859
718.683,357.98349
718.875,191.90837
719.068,2032.24047
719.26,59.32178
719.453,4.56419
719.645,-113.45556
719.837,12.98995
720.03,1761.53192
720.222,1237.83747
720.415,-115.56407
720.607,549.04281
720.799,244.48557
720.992,196.1153
721.184,555.3372
721.376,534.35485
721.569,1613.5371
721.761,483.985
721.953,332.76975
722.146,-33.35866
722.338,806.89918
722.53,1446.65109
722.722,290.73671
722.914,1532.19795
723.107,229.76601
723.299,196.1153
723.491,-75.50852
723.683,429.39797
723.875,95.11228
724.067,-275.91766
724.259,1913.58657
724.451,1166.78631
724.643,-499.93428
724.835,-31.25154
725.027,-115.56407
725.219,863.44489
725.411,44.58164
725.603,303.34796
725.795,-297.0328
725.987,-225.25664
726.179,-100.80526
726.371,-27.0374
726.563,1423.69301
726.755,635.04325
726.947,-48.1095
727.138,433.5977
727.33,1769.8665
727.522,-430.14624
727.714,1717.76991
727.905,687.45855
728.097,685.36228
728.289,160.35218
728.481,-349.83728
728.672,-411.12061
728.864,-56.53933
729.056,1129.15943
729.247,120.37027
729.439,792.23592
729.631,702.13163
729.822,1323.47956
730.014,519.66543
730.205,420.99812
730.397,653.91483
730.589,1085.25113
730.78,-347.72464
730.972,1200.22568
731.163,2261.04788
731.354,128.78852
731.546,624.55802
731.737,1978.12548
731.929,1219.03256
732.12,635.04325
732.312,36.15795
732.503,-225.25664
732.694,1853.19422
732.886,691.651
733.077,765.00055
733.268,765.00055
733.46,1108.2521
733.651,1300.50636
733.842,441.99681
734.033,315.95806
734.225,-37.57301
734.416,378.99148
734.607,1150.06425
734.798,114.05623
734.989,582.60983
735.181,1045.51494
735.372,1440.39007
735.563,460.893
735.754,1644.81256
735.945,1886.51622
736.136,1494.64545
736.327,1878.1862
736.518,423.09813
736.709,802.70982
736.9,-8.0755
737.091,1333.92097
737.282,746.14253
737.473,223.45714
737.664,263.40838
737.855,2127.95082
738.046,450.39542
738.237,1513.42261
738.428,2111.3084
738.618,1041.33165
738.809,785.95125
739,1193.95628
739.191,951.36572
739.382,-39.68024
739.573,362.18534
739.763,1528.02581
739.954,966.01463
740.145,1129.15943
740.335,444.09651
740.526,101.42723
740.717,1081.06881
740.907,681.16966
741.098,1277.53027
741.289,1114.52456
741.479,2524.94858
741.67,802.70982
741.861,183.49411
742.051,76.16559
742.242,1715.68577
742.432,752.42879
742.623,1083.15998
742.813,42.47577
743.004,1663.57551
743.194,1239.92678
743.385,481.88588
743.575,555.3372
743.765,1352.71404
743.956,435.69752
744.146,712.61154
744.337,968.10722
744.527,2165.39193
744.717,991.12405
744.908,760.81007
745.098,1734.44224
745.288,1043.42331
745.478,23.52138
745.669,437.79732
745.859,1338.09738
746.049,1371.50521
746.239,572.12095
746.43,779.66633
746.62,1279.61913
746.81,796.42556
747,666.49458
747.19,519.66543
747.38,189.80485
747.57,1475.86647
747.76,1290.06304
747.95,668.59111
748.14,540.64987
748.33,2209.06571
748.521,1051.78969
748.71,739.85602
748.9,792.23592
749.09,1097.7975
749.28,1001.5852
749.47,1640.64278
749.66,1988.53322
749.85,832.03307
750.04,1440.39007
750.23,465.09182
750.42,1352.71404
750.609,2315.0975
750.799,1028.78114
750.989,1780.28426
751.179,1561.40047
751.369,2462.63462
751.558,1967.71725
751.748,2117.54945
751.938,752.42879
752.128,1406.99449
752.317,1613.5371
752.507,1586.42776
752.696,781.76133
752.886,907.4112
753.076,1717.76991
753.265,2030.15936
753.455,672.78407
753.644,1740.69402
753.834,271.81768
754.024,1684.42121
754.213,498.678
754.403,1769.8665
754.592,408.39743
754.782,212.9417
754.971,672.78407
755.16,2443.9375
755.35,1388.20688
755.539,71.95484
755.729,288.63473
755.918,1338.09738
756.107,1713.60162
756.297,653.91483
756.486,936.71551
756.675,1281.70796
756.865,896.94411
757.054,475.58833
757.243,1692.75889
757.432,1371.50521
757.621,1907.33986
757.811,88.79703
758,2701.42514
758.189,1173.05667
758.378,758.71479
758.567,777.5713
758.756,1505.07743
758.946,23.52138
759.135,1811.53445
759.324,105.63703
759.513,63.53294
759.702,2236.09784
759.891,378.99148
760.08,200.3221
760.269,1258.7295
760.458,511.27082
760.647,1354.80204
760.836,61.42737
761.025,364.28622
761.213,-157.74184
761.402,1544.71385
761.591,656.01152
761.78,82.48146
761.969,999.49302
762.158,1246.19457
762.347,609.87748
762.535,-37.57301
762.724,1264.99664
762.913,614.07207
763.102,1183.50678
763.29,1112.43377
763.479,1358.97797
763.668,1327.65619
763.856,641.33403
764.045,1227.39054
764.234,402.09667
764.422,343.27603
764.611,7083.7777
764.799,658.10819
764.988,1064.3385
765.177,429.39797
765.365,370.58866
765.554,1078.97761
765.742,168.7679
765.931,584.70752
766.119,867.63267
766.308,1110.34295
766.496,668.59111
766.684,-275.91766
766.873,959.73668
767.061,718.89915
767.25,1323.47956
767.438,460.893
767.626,103.53215
767.815,597.29303
768.003,1469.60641
768.191,71.95484
768.38,227.66309
768.568,187.70131
768.756,307.55146
768.944,515.46819
769.132,995.30859
769.321,1502.99108
769.509,762.90532
769.697,951.36572
769.885,1323.47956
770.073,1861.5252
770.261,1696.92761
770.449,219.25106
770.638,1444.56411
770.826,972.29234
771.014,1338.09738
771.202,290.73671
771.39,710.51562
771.578,773.38116
771.766,1083.15998
771.954,490.28218
772.142,1373.593
772.329,1083.15998
772.517,915.78439
772.705,439.89708
772.893,890.66353
773.081,796.42556
773.269,767.09574
773.457,611.97479
773.644,1942.73551
773.832,1734.44224
774.02,811.08844
774.208,34.05194
774.396,1329.74448
774.583,790.14106
774.771,1108.2521
774.959,6.67068
775.146,1085.25113
775.334,1536.37
775.522,1032.96475
775.709,523.86256
775.897,588.90281
776.084,695.84334
776.272,689.55479
776.46,708.41966
776.647,599.39051
776.835,339.07361
777.022,349.57942
777.21,544.8464
777.397,880.19536
777.585,1926.07945
777.772,1212.76382
777.959,1233.65877
778.147,1329.74448
778.334,1461.25934
778.522,1035.05651
778.709,2015.59109
778.896,584.70752
779.084,813.18303
779.271,1605.19616
779.458,1855.27699
779.645,429.39797
779.833,846.69268
780.02,563.72931
780.207,511.27082
780.394,168.7679
780.582,542.74815
780.769,737.76046
780.956,1264.99664
781.143,-35.46582
781.33,1388.20688
781.517,1705.26478
781.704,1078.97761
781.891,1001.5852
782.079,859.257
782.266,905.31784
782.453,811.08844
782.64,349.57942
782.827,718.89915
783.014,549.04281
783.2,-52.32435
783.387,303.34796
783.574,1287.97431
783.761,353.78152
783.948,200.3221
784.135,221.35412
784.322,1459.17251
784.509,1965.63555
784.696,257.10107
784.882,227.66309
785.069,1484.21291
785.256,349.57942
785.443,1252.46215
785.629,135.10185
785.816,995.30859
786.003,1957.30854
786.189,57.21615
786.376,462.99243
786.563,246.58823
786.749,1350.62602
786.936,565.82727
787.123,-77.61639
787.309,955.55125
787.496,1271.26357
787.682,1229.47997
787.869,225.56013
788.055,276.02213
788.242,624.55802
788.428,162.45616
788.615,706.32368
788.801,620.36373
788.988,1648.98226
789.174,236.07459
789.361,1361.0659
789.547,561.63133
789.733,462.99243
789.92,145.62341
790.106,187.70131
790.292,829.93873
790.479,607.78015
790.665,383.19271
790.851,1415.34394
791.037,1106.16123
791.224,1609.36667
791.41,827.84436
791.596,955.55125
791.782,1290.06304
791.968,1156.3352
792.155,1317.21442
792.341,1185.59673
792.527,238.17738
792.713,1068.52123
792.899,1064.3385
793.085,353.78152
793.271,746.14253
793.457,989.03174
793.643,-111.34708
793.829,1016.22971
794.015,852.97496
794.201,469.29052
794.387,777.5713
794.573,890.66353
794.759,1567.65759
794.945,315.95806
795.131,1104.07034
795.316,997.40082
795.502,1007.86157
795.688,530.15802
795.874,118.26562
796.06,901.13102
796.246,582.60983
796.431,1187.68665
796.617,149.8318
796.803,-244.252
796.988,1083.15998
797.174,1984.37018
797.36,221.35412
797.545,276.02213
797.731,1857.35975
797.917,223.45714
798.102,982.75466
798.288,5387.25532
798.474,586.80518
798.659,3286.13493
798.845,181.39047
799.03,2940.00887
799.216,863.44489
799.401,1803.20151
799.587,1049.69813
799.772,2048.88862
799.957,928.34338
800.143,1719.85402
800.328,1448.73805
800.514,1283.79676
800.699,651.8181
800.884,1511.33634
801.07,1830.28235
801.255,712.61154
801.44,873.91413
801.626,2219.46304
801.811,1310.94908
801.996,622.46089
802.181,515.46819
802.367,614.07207
802.552,372.68941
802.737,48.79328
802.922,1294.24044
803.107,372.68941
803.292,502.87572
803.478,2042.64571
803.663,783.85631
803.848,1016.22971
804.033,974.38485
804.218,217.14798
804.403,1143.79306
804.588,842.50436
804.773,1028.78114
804.958,160.35218
805.143,374.79014
805.328,202.42545
805.513,427.29805
805.698,-69.18514
805.882,767.09574
806.067,1728.19027
806.252,813.18303
806.437,217.14798
806.622,2107.14761
806.807,586.80518
806.991,867.63267
807.176,284.43066
807.361,8.77714
807.546,345.37719
807.73,1277.53027
807.915,465.09182
808.1,309.65316
808.285,425.19811
808.469,924.15716
808.654,-39.68024
808.838,1101.97941
809.023,926.25029
809.208,1648.98226
809.392,1646.89742
809.577,402.09667
809.761,781.76133
809.946,309.65316
810.13,1517.59506
810.315,1275.4414
810.499,1007.86157
810.684,817.37212
810.868,1156.3352
811.053,1352.71404
811.237,4646.67641
811.421,559.53332
811.606,1064.3385
811.79,798.52034
811.974,574.21878
812.159,857.16301
812.343,286.53271
812.527,790.14106
812.712,1346.4499
812.896,693.74718
813.08,504.97454
813.264,477.68755
813.448,1703.18052
813.633,55.11048
813.817,781.76133
814.001,299.14434
814.185,280.22646
814.369,168.7679
814.553,781.76133
814.737,622.46089
814.921,271.81768
815.105,2356.66604
815.289,271.81768
815.473,488.18315
815.657,109.8467
815.841,2240.25636
816.025,-119.78119
816.209,1496.73189
816.393,221.35412
816.577,-90.26432
816.761,530.15802
816.945,-311.81565
817.129,-155.6326
817.313,-673.53801
817.496,1306.77206
817.68,374.79014
817.864,1769.8665
818.048,284.43066
818.231,122.47488
818.415,1329.74448
818.599,1594.76949
818.783,118.26562
818.966,670.68761
819.15,-86.0482
819.334,149.8318
819.517,-50.21691
819.701,84.58668
819.884,-54.43182
820.068,210.83852
820.252,815.27759
820.435,741.95155
820.619,357.98349
820.802,473.48909
820.986,143.51916
821.169,259.20354
821.353,1896.92829
821.536,739.85602
821.719,42.47577
821.903,1066.42987
822.086,869.72652
822.27,-227.36709
822.453,1342.27368
822.636,2574.78905
822.82,27.73371
823.003,557.43528
823.186,-370.96578
823.369,-246.36278
823.553,206.63205
823.736,712.61154
823.919,170.87174
824.102,-24.93038
824.285,395.79563
824.469,1137.52165
824.652,641.33403
824.835,-107.13025
825.018,372.68941
825.201,355.88252
825.384,528.05957
825.567,290.73671
825.75,-193.60439
825.933,727.28224
826.116,930.43646
826.299,387.39381
826.482,6.67068
826.665,836.22166
826.848,19.30891
827.031,406.29721
827.214,892.75708
827.397,714.70744
827.58,452.495
827.763,-269.58385
827.945,-290.69786
828.128,-88.15625
828.311,244.48557
828.494,139.31057
828.677,685.36228
828.859,320.16118
829.042,502.87572
829.225,-102.91355
829.408,972.29234
829.59,-37.57301
829.773,269.7154
829.956,674.88051
830.138,1047.60655
830.321,1135.43113
830.503,-126.10715
830.686,1260.81857
830.869,570.02308
831.051,408.39743
831.234,790.14106
831.416,574.21878
831.599,500.77688
831.781,656.01152
831.963,857.16301
832.146,238.17738
832.328,-248.4736
832.511,955.55125
832.693,-126.10715
832.876,-609.99231
833.058,-105.02188
833.24,1469.60641
833.423,-229.47757
833.605,-140.86899
833.787,1830.28235
833.969,-67.07742
834.152,922.06401
834.334,1233.65877
834.516,15.09631
834.698,1521.76743
834.88,101.42723
835.063,322.26268
835.245,704.22767
835.427,-164.06975
835.609,198.21871
835.791,-240.03055
835.973,-12.28901
836.155,490.28218
836.337,414.69792
836.519,-102.91355
836.701,181.39047
836.883,500.77688
837.065,1331.83274
837.247,-387.87137
837.429,1338.09738
837.611,997.40082
837.793,697.93946
837.975,126.68401
838.157,242.38287
838.338,538.55156
838.52,1665.66018
838.702,-60.75446
838.884,2144.59206
839.066,2701.42514
839.247,940.90142
839.429,273.91992
839.611,19.30891
839.793,1375.68076
839.974,695.84334
840.156,448.29581
840.338,798.52034
840.519,1957.30854
840.701,775.47625
840.883,339.07361
841.064,601.48796
841.246,536.45322
841.427,773.38116
841.609,111.95148
841.79,2182.03051
841.972,1396.55716
842.153,-366.73977
842.335,781.76133
842.516,2192.42903
842.698,1143.79306
842.879,145.62341
843.06,978.56981
843.242,452.495
843.423,808.99383
843.605,2381.60383
843.786,679.07331
843.967,691.651
844.148,951.36572
844.33,-31.25154
844.511,754.52415
844.692,-18.60954
844.873,808.99383
845.055,29.83982
845.236,181.39047
845.417,748.23798
845.598,1242.01607
845.779,-168.28855
845.96,-246.36278
846.141,894.85061
846.323,318.05964
846.504,-495.70346
846.685,551.14097
846.866,708.41966
847.047,618.26654
847.228,1127.06881
847.409,-223.14623
847.59,391.59478
847.771,559.53332
847.951,1838.61422
848.132,341.17484
848.313,871.82034
848.494,-75.50852
848.675,871.82034
848.856,248.69086
849.037,427.29805
849.217,741.95155
849.398,38.26392
849.579,756.61949
849.76,141.41489
849.94,1097.7975
850.121,1469.60641
850.302,-27.0374
850.483,2254.81061
850.663,-88.15625
850.844,1001.5852
851.025,-18.60954
851.205,301.24617
851.386,250.79346
851.566,511.27082
851.747,-43.8948
851.927,815.27759
852.108,591.0004
852.288,-301.25628
852.469,-237.91988
852.649,2321.33323
852.83,949.27291
853.01,-244.252
853.191,-189.38472
853.371,446.19618
853.551,528.05957
853.732,126.68401
853.912,762.90532
854.092,488.18315
854.273,1475.86647
854.453,647.62456
854.633,1878.1862
854.814,139.31057
854.994,611.97479
855.174,825.74997
855.354,783.85631
855.534,733.56925
855.715,578.41437
855.895,651.8181
856.075,1886.51622
856.255,697.93946
856.435,561.63133
856.615,603.58539
856.795,750.3334
856.975,1444.56411
857.155,632.94626
857.335,265.51075
857.515,217.14798
857.695,408.39743
857.875,848.7868
858.055,233.97176
858.235,-240.03055
858.415,620.36373
858.595,95.11228
858.775,76.16559
858.955,580.51211
859.134,139.31057
859.314,691.651
859.494,2.45766
859.674,-5.9688
859.854,1147.97388
860.033,683.26599
860.213,406.29721
860.393,620.36373
860.573,859.257
860.752,735.66487
860.932,1686.50566
861.112,-273.80635
861.291,25.62756
861.471,465.09182
861.65,328.56702
861.83,-35.46582
862.009,259.20354
862.189,1346.4499
862.369,469.29052
862.548,402.09667
862.727,1313.03755
862.907,389.49431
863.086,609.87748
863.266,570.02308
863.445,741.95155
863.625,1890.6811
863.804,-174.61701
863.983,1365.24169
864.163,530.15802
864.342,8.77714
864.521,869.72652
864.701,397.89601
864.88,307.55146
865.059,1638.55786
865.238,475.58833
865.418,494.48015
865.597,475.58833
865.776,378.99148
865.955,-121.88981
866.134,1219.03256
866.313,842.50436
866.493,238.17738
866.672,355.88252
866.851,2798.95742
867.03,693.74718
867.209,1498.81831
867.388,572.12095
867.567,-151.41425
867.746,580.51211
867.925,882.28905
868.104,15.09631
868.283,370.58866
868.462,233.97176
868.64,0.3511
868.819,408.39743
868.998,427.29805
869.177,1578.08568
869.356,643.4309
869.535,-185.16519
869.713,626.65512
869.892,578.41437
870.071,3431.10674
870.25,1811.53445
870.428,-174.61701
870.607,-1.7555
870.786,932.5295
870.965,189.80485
871.143,189.80485
871.322,465.09182
871.5,509.17209
871.679,706.32368
871.858,292.83867
872.036,246.58823
872.215,408.39743
872.393,406.29721
872.572,69.84942
872.75,208.7353
872.929,1087.34226
873.107,544.8464
873.286,374.79014
873.464,1283.79676
873.642,530.15802
873.821,-71.2929
873.999,-43.8948
874.177,1406.99449
874.356,718.89915
874.534,-269.58385
874.712,486.08409
874.891,1081.06881
875.069,172.97555
875.247,1358.97797
875.425,1137.52165
875.604,412.59779
875.782,130.893
875.96,984.84705
876.138,172.97555
876.316,1444.56411
876.494,1740.69402
876.672,-246.36278
876.851,899.03758
877.029,1832.36535
877.207,1131.25002
877.385,1517.59506
877.563,-128.21588
877.741,884.38271
877.919,588.90281
878.097,-480.89688
878.275,695.84334
878.452,29.83982
878.63,31.9459
878.808,-237.91988
878.986,212.9417
879.164,1536.37
879.342,19.30891
879.52,-60.75446
879.697,254.99856
879.875,1181.41681
880.053,294.94059
880.231,815.27759
880.408,-62.86208
880.586,997.40082
880.764,578.41437
880.941,347.47832
881.119,1173.05667
881.297,-157.74184
881.474,1517.59506
881.652,2560.25322
881.83,-174.61701
882.007,-341.38696
882.185,-126.10715
882.362,265.51075
882.54,1477.95312
882.717,823.65555
882.895,641.33403
883.072,974.38485
883.25,406.29721
883.427,871.82034
883.604,19.30891
883.782,1076.88638
883.959,-436.48882
884.136,635.04325
884.314,-185.16519
884.491,741.95155
884.668,643.4309
884.846,-88.15625
885.023,1147.97388
885.2,-132.43344
885.377,1264.99664
885.555,61.42737
885.732,250.79346
885.909,670.68761
886.086,-438.6031
886.263,336.97236
886.44,263.40838
886.617,381.09211
886.795,790.14106
886.972,-347.72464
887.149,-326.60037
887.326,-242.14126
887.503,540.64987
887.68,479.78673
887.857,425.19811
888.034,3460.09363
888.21,55.11048
888.387,1463.34614
888.564,-73.40069
888.741,122.47488
888.918,653.91483
889.095,385.29327
889.272,395.79563
889.449,55.11048
889.625,395.79563
889.802,-180.94581
889.979,423.09813
890.156,-216.81523
890.332,175.07933
890.509,360.08443
890.686,731.47361
890.862,1651.06707
891.039,-476.66679
891.216,949.27291
891.392,798.52034
891.569,-113.45556
891.745,50.89905
891.922,-79.72429
892.099,536.45322
892.275,254.99856
892.452,-472.43685
892.628,-183.05548
892.804,-54.43182
892.981,-208.37441
893.157,-531.6705
893.334,-115.56407
893.51,149.8318
893.687,191.90837
893.863,-98.697
894.039,572.12095
894.216,61.42737
894.392,725.18651
894.568,-607.87477
894.744,349.57942
894.921,984.84705
895.097,741.95155
895.273,210.83852
895.449,408.39743
895.626,-284.36326
895.802,-711.68358
895.978,-320.26383
896.154,748.23798
896.33,2.45766
896.506,151.93594
896.682,549.04281
896.858,1060.15566
897.034,1106.16123
897.21,-656.58881
897.386,1329.74448
897.562,-121.88981
897.738,282.32857
897.914,674.88051
898.09,-88.15625
898.266,-358.28822
898.442,223.45714
898.618,618.26654
898.794,-180.94581
898.969,416.79802
899.145,790.14106
899.321,-183.05548
899.497,525.96108
899.673,458.79355
899.848,-161.96041
900.024,-64.96973
900.2,1790.7015
900.376,-415.34825
900.551,622.46089
900.727,-35.46582
900.902,-8.0755
901.078,1219.03256
901.254,938.80848
901.429,794.33076
901.605,-417.46213
901.78,-284.36326
901.956,-212.59474
902.131,-491.47281
902.307,80.37621
902.482,-419.57605
902.658,-216.81523
902.833,-263.25038
903.009,99.32228
903.184,517.56682
903.359,842.50436
903.535,-313.92764
903.71,-497.81885
903.886,441.99681
904.061,242.38287
904.236,156.14413
904.411,124.57946
904.587,838.31592
904.762,509.17209
904.937,-438.6031
905.112,488.18315
905.288,-195.71428
905.463,494.48015
905.638,-16.50266
905.813,36.15795
905.988,-265.3615
906.163,128.78852
906.338,368.48788
906.513,1143.79306
906.688,202.42545
906.863,349.57942
907.038,-172.50749
907.213,1515.50884
907.388,528.05957
907.563,57.21615
907.738,-597.28766
907.913,-193.60439
908.088,116.16094
908.263,909.50454
908.438,402.09667
908.613,101.42723
908.787,811.08844
908.962,1129.15943
909.137,-677.77573
909.312,-413.23441
909.486,21.41516
909.661,44.58164
909.836,378.99148
910.011,460.893
910.185,-499.93428
910.36,-88.15625
910.535,1532.19795
910.709,1521.76743
910.884,151.93594
911.058,42.47577
911.233,-745.60232
911.407,672.78407
911.582,194.01185
911.757,172.97555
911.931,315.95806
912.105,1026.6893
912.28,1074.79513
912.454,252.89603
912.629,145.62341
912.803,-54.43182
912.978,433.5977
913.152,-18.60954
913.326,29.83982
913.501,-269.58385
913.675,2223.62185
913.849,40.36986
914.023,-96.58878
914.198,221.35412
914.372,425.19811
914.546,-197.82421
914.72,221.35412
914.895,271.81768
915.069,431.49785
915.243,93.00723
915.417,-39.68024
915.591,175.07933
915.765,1967.71725
915.939,294.94059
916.113,-157.74184
916.287,99.32228
916.461,280.22646
916.635,257.10107
916.809,-385.75803
916.983,48.79328
917.157,114.05623
917.331,42.47577
917.505,-322.37597
917.679,-271.69508
917.853,7163.97993
918.027,208.7353
918.201,465.09182
918.374,303.34796
918.548,538.55156
918.722,326.46561
918.896,-185.16519
919.069,328.56702
919.243,817.37212
919.417,139.31057
919.591,-223.14623
919.764,725.18651
919.938,471.38982
920.112,513.36952
920.285,-259.02826
920.459,6.67068
920.632,370.58866
920.806,603.58539
920.979,739.85602
921.153,2396.14973
921.326,-309.7037
921.5,-60.75446
921.673,1150.06425
921.847,-269.58385
922.02,968.10722
922.194,286.53271
922.367,-461.86271
922.54,183.49411
922.714,-400.55219
922.887,1404.90707
923.06,591.0004
923.234,280.22646
923.407,-71.2929
923.58,953.4585
923.754,2695.19851
923.927,-134.54227
924.1,823.65555
924.273,-10.18224
924.446,259.20354
924.62,-151.41425
924.793,559.53332
924.966,635.04325
925.139,473.48909
925.312,-37.57301
925.485,2236.09784
925.658,84.58668
925.831,-60.75446
926.004,71.95484
926.177,593.09798
926.35,408.39743
926.523,907.4112
926.696,-252.69535
926.869,-246.36278
927.042,368.48788
927.215,-126.10715
927.387,116.16094
927.56,208.7353
927.733,963.922
