USB4F00653_1:101,
915.939,388.44406
916.113,-549.6584
916.287,180.33863
916.461,211.89011
916.635,-21.76992
916.809,-617.40404
916.983,157.19615
917.157,-125.0528
917.331,-340.33071
917.505,-568.70762
917.679,-496.76115
917.853,6498.4737
918.027,356.93301
918.201,692.69909
918.374,497.62855
918.548,625.60658
918.722,220.30259
918.896,-456.57602
919.069,468.24085
919.243,1008.90761
919.417,-13.34241
919.591,-441.77458
919.764,1213.80863
919.938,443.04666
920.112,497.62855
920.285,-395.26834
920.459,-407.94998
920.632,541.69901
920.806,667.54285
920.979,828.89155
921.153,2442.89873
921.326,-475.60929
921.5,-190.43962
921.673,1374.63688
921.847,-598.34633
922.02,1253.50672
922.194,110.89909
922.367,-670.35983
922.54,119.31795
922.714,-562.35751
922.887,1597.89754
923.06,736.71267
923.234,304.39885
923.407,-452.34684
923.58,1077.932
923.754,2677.55564
923.927,-465.03485
924.1,1088.38781
924.273,-399.4954
924.446,47.74038
924.62,-500.99201
924.793,816.32485
924.966,835.17453
925.139,902.17774
925.312,-393.15487
925.485,2289.1136
925.658,-374.13539
925.831,-306.53585
926.004,-173.56225
926.177,822.60832
926.35,321.21193
926.523,1213.80863
926.696,-591.9945
926.869,-435.4317
927.042,266.56192
927.215,-281.19609
927.387,81.42884
927.56,277.07322
927.733,1224.25634
927.906,-619.52177
928.079,644.47933
928.252,1309.90483
928.424,508.12271
928.597,-638.58322
928.77,11.93676
928.942,-638.58322
929.115,369.53827
929.288,640.28559
929.46,925.20373
929.633,2280.79817
929.806,1627.0904
929.978,-585.64304
930.151,-657.64805
930.323,81.42884
930.496,-530.61248
930.668,1633.34546
930.841,-556.00778
931.013,1054.92698
931.186,-450.23231
931.358,969.15351
931.531,-651.29273
931.703,-49.1632
931.875,-515.80126
932.048,1541.58495
932.22,2035.36209
932.392,709.46764
932.565,-429.08918
932.737,1428.911
932.909,-674.59742
933.082,64.58571
933.254,436.74742
933.426,1752.15512
933.598,646.57616
933.77,619.31513
933.943,1393.42585
934.115,1207.5397
934.287,1781.32601
934.459,-481.95443
934.631,-188.32982
934.803,-761.50552
934.975,308.60231
935.147,1103.02488
935.319,-465.03485
935.491,946.13365
935.663,-560.24089
935.835,527.01033
936.007,7.72392
936.179,1071.65821
936.351,333.82042
936.523,1822.99169
936.695,568.97414
936.866,-556.00778
937.038,-647.05606
937.21,-314.98365
937.382,1140.65739
937.554,837.2688
937.725,-740.3018
937.897,1190.82149
938.069,-160.90575
938.241,-407.94998
938.412,241.33151
938.584,-295.97695
938.755,-517.91703
938.927,352.731
939.099,996.3547
939.27,-329.76876
939.442,1311.99332
939.613,169.81982
939.785,1453.95535
939.956,-503.10749
940.128,1006.81553
940.299,860.30398
940.471,696.8914
940.642,335.92172
940.814,1606.23879
940.985,-649.17438
941.157,1297.37342
941.328,-532.72854
941.499,-458.69067
941.671,-452.34684
941.842,-642.81956
942.013,-312.87164
942.184,2849.78536
942.356,-649.17438
942.527,1483.16963
942.698,719.94706
942.869,-321.3199
943.04,887.52315
943.212,371.63904
943.383,-475.60929
943.554,1443.52061
943.725,956.59762
943.896,1105.11579
944.067,-355.11904
944.238,329.61771
944.409,613.02343
944.58,1466.4763
944.751,1547.84269
944.922,1620.83514
945.093,845.64561
945.264,1729.23228
945.435,-458.69067
945.606,879.14851
945.777,-42.84115
945.948,241.33151
946.118,47.74038
946.289,-196.76924
946.46,182.44229
946.631,698.98751
946.802,-475.60929
946.972,1240.97143
947.143,1564.52905
947.314,-661.88514
947.485,478.73714
947.655,1184.55176
947.826,1858.40112
947.996,-655.52957
948.167,784.90378
948.338,1157.38034
948.508,1478.99643
948.679,-653.41113
948.849,1966.6764
949.02,287.58372
949.19,-780.59256
949.361,-672.4786
949.531,-462.92008
949.702,1447.69457
949.872,1286.92993
950.043,1192.91135
950.213,793.28334
950.383,-393.15487
950.554,-697.9072
950.724,-418.51909
950.894,956.59762
951.065,1172.01162
951.235,-782.71355
951.405,-49.1632
951.576,485.03455
951.746,975.4311
951.916,131.94522
952.086,895.89736
952.256,2326.52955
952.426,-596.22901
952.597,1245.14996
952.767,-636.46512
952.937,1182.4618
953.107,646.57616
953.277,568.97414
953.447,-687.31121
953.617,-213.64985
953.787,-587.76015
953.957,960.78302
954.127,678.02512
954.297,-57.5931
954.467,1186.64169
954.637,-539.07693
954.807,-477.72429
954.976,-458.69067
955.146,-230.53283
955.316,-642.81956
955.486,1165.74122
955.656,-562.35751
955.826,1303.63923
955.995,1585.38502
956.165,547.99372
956.335,-137.70559
956.504,-13.34241
956.674,-556.00778
956.844,885.42953
957.013,-114.50981
957.183,-562.35751
957.353,1134.38587
957.522,-32.30509
957.692,-59.70066
957.861,-291.75366
958.031,480.83631
958.2,1326.61204
958.37,426.24808
958.539,654.96318
958.709,902.17774
958.878,954.50488
959.048,-388.92805
959.217,501.8263
959.386,2064.49516
959.556,1205.45001
959.725,-268.52825
959.894,131.94522
960.064,644.47933
960.233,-844.24151
960.402,-568.70762
960.572,1031.91886
960.741,-649.17438
960.91,291.78769
961.079,782.80882
961.248,335.92172
961.418,-365.68329
961.587,705.27568
961.756,-391.04144
961.925,-441.77458
962.094,199.27041
962.263,1015.18372
962.432,627.70366
962.601,973.3386
962.77,-524.26457
962.939,-577.175
963.108,-257.97275
963.277,-450.23231
963.446,985.89323
963.615,1493.60222
963.784,-51.27062
963.953,-293.86529
964.121,598.34177
964.29,684.31414
964.459,-357.23181
964.628,-534.84463
964.797,508.12271
964.965,-249.52903
965.134,-416.40519
965.303,516.51751
965.472,1812.57604
965.64,866.58573
965.809,-127.16151
965.978,2372.25245
966.146,1393.42585
966.315,-403.72261
966.483,1597.89754
966.652,188.75309
966.821,1052.83546
966.989,-213.64985
967.158,640.28559
967.326,-190.43962
967.495,1065.38419
967.663,321.21193
967.831,2723.21723
968,81.42884
968.168,491.33168
968.337,596.24428
968.505,367.43748
968.673,-146.14151
968.842,1935.44864
969.01,-97.64288
969.178,1827.15781
969.347,285.48169
969.515,845.64561
969.683,-359.34463
969.851,329.61771
970.019,600.43924
970.188,944.04078
970.356,-446.00337
970.524,-289.64207
970.692,-524.26457
970.86,-243.19663
971.028,102.4797
971.196,665.44631
971.364,-458.69067
971.532,506.02394
971.7,1013.09171
971.868,-17.5561
972.036,1234.70345
972.204,810.04114
972.372,-598.34633
972.54,-264.30594
972.708,205.58041
972.876,543.79728
973.044,-594.11173
973.212,56.16332
973.379,-393.15487
973.547,-205.20925
973.715,-748.78277
973.883,1226.34581
974.05,-602.58108
974.218,1015.18372
974.386,1142.74784
974.553,295.99154
974.721,1334.96508
974.889,449.34562
975.056,56.16332
975.224,2484.44622
975.392,688.50667
975.559,-23.87688
975.727,1718.81197
975.894,-446.00337
976.062,1004.72341
976.229,-613.16871
976.397,66.69122
976.564,-454.46141
976.732,-448.11782
976.899,-262.19484
977.066,1449.78152
977.234,-70.23901
977.401,1364.19776
977.568,1775.07544
977.736,1261.8631
977.903,-338.21824
978.07,-169.34327
978.238,-129.27025
978.405,457.74381
978.572,272.8688
978.739,981.70846
978.907,962.87568
979.074,-314.98365
979.241,822.60832
979.408,669.63936
979.575,921.01742
979.742,-520.03284
979.909,199.27041
980.076,-382.5881
980.243,-702.1459
980.41,449.34562
980.577,964.96832
980.744,1428.911
980.911,-702.1459
981.078,5.61744
981.245,-585.64304
981.412,-651.29273
981.579,258.1523
981.746,-634.34706
981.913,-556.00778
982.079,218.19952
982.246,627.70366
982.413,-750.90312
982.58,16.14947
982.747,159.30018
982.913,-789.07681
983.08,642.38247
983.247,879.14851
983.413,-66.02357
983.58,-232.64337
983.747,-670.35983
983.913,-175.67179
984.08,-420.63303
984.246,-755.14395
984.413,-503.10749
984.579,1908.38099
984.746,-397.38185
984.913,474.53872
985.079,-207.31935
985.245,-323.43206
985.412,1029.82705
985.578,-395.26834
985.745,-507.33859
985.911,-725.46175
986.077,327.51632
986.244,1144.83827
986.41,-729.70155
986.576,39.3169
986.743,784.90378
986.909,-549.6584
987.075,1735.48421
987.241,-465.03485
987.408,87.74445
987.574,1612.4945
987.74,2266.24548
987.906,-49.1632
988.072,-207.31935
988.238,375.84048
988.405,631.89775
988.571,317.00885
988.737,-369.90926
988.903,2035.36209
989.069,85.63928
989.235,927.29684
989.401,171.92365
989.567,39.3169
989.733,514.41885
989.899,-350.89361
990.065,-388.92805
990.23,1979.16628
990.396,1184.55176
990.562,1126.02349
990.728,780.71384
990.894,-716.98266
991.06,2451.20877
991.225,1560.35759
991.391,-23.87688
991.557,-615.28635
991.723,728.33009
991.888,1314.08178
992.054,-125.0528
992.22,-803.92593
992.385,-534.84463
992.551,1422.6494
992.716,-36.51941
992.882,623.50946
993.048,1943.77647
993.213,698.98751
993.379,-475.60929
993.544,-23.87688
993.71,1228.43526
993.875,-374.13539
994.04,-230.53283
994.206,-899.43606
994.371,797.47296
994.537,1038.19411
994.702,1305.72779
994.867,602.53668
995.033,-944.03839
995.198,127.73627
995.363,207.68368
995.529,-899.43606
995.694,-789.07681
995.859,-399.4954
996.024,-410.06372
996.19,-901.55953
996.355,-899.43606
996.52,-397.38185
996.685,308.60231
996.85,152.988
997.015,-314.98365
997.18,298.09342
997.345,-494.64579
997.51,91.95469
997.675,1612.4945
997.84,-257.97275
998.005,-353.00631
998.17,461.94272
998.335,1205.45001
998.5,791.18849
998.665,-135.5967
998.83,-755.14395
998.995,-1018.42023
999.16,1764.65743
999.325,1126.02349
999.489,-49.1632
999.654,-708.50425
999.819,-200.98917
999.984,-217.87037
1000.148,287.58372
1000.313,-733.94152
1000.478,-524.26457
1000.642,-526.3805
1000.807,-755.14395
1000.972,-731.82151
1001.136,1714.6437
1001.301,-393.15487
1001.466,-543.3094
1001.63,-66.02357
1001.795,-416.40519
1001.959,1745.90369
1002.124,-999.2881
1002.288,520.71472
1002.453,812.13574
1002.617,1514.46573
1002.782,-395.26834
1002.946,-712.74337
1003.11,908.45787
1003.275,16.14947
1003.439,54.05764
1003.603,1449.78152
1003.768,438.8472
1003.932,-74.4546
1004.096,222.40563
1004.26,-672.4786
1004.425,1059.10994
1004.589,2284.95592
1004.753,665.44631
1004.917,-835.7527
1005.081,249.74217
1005.246,-382.5881
1005.41,-712.74337
1005.574,-257.97275
1005.738,801.66246
1005.902,717.85124
1006.066,-591.9945
1006.23,1063.2928
1006.394,1113.47917
1006.558,279.17539
1006.722,251.84475
1006.886,-793.3192
1007.05,1791.7432
1007.214,566.87623
1007.377,32.99892
1007.541,1080.02321
1007.705,891.71031
1007.869,-418.51909
1008.033,1393.42585
1008.197,373.73978
1008.36,-450.23231
1008.524,1897.96947
1008.688,106.68946
1008.852,1050.74391
1009.015,422.04813
1009.179,1775.07544
1009.343,-952.53634
1009.506,-281.19609
1009.67,-344.55575
1009.833,199.27041
1009.997,270.76654
1010.16,-473.49432
1010.324,256.04982
1010.488,1192.91135
1010.651,650.76973
1010.815,-393.15487
1010.978,-262.19484
1011.141,833.08023
1011.305,-156.68722
1011.468,-55.48557
1011.632,1610.40929
1011.795,224.50864
1011.958,1627.0904
1012.122,174.02745
1012.285,732.52144
1012.448,-42.84115
1012.611,192.96011
1012.775,828.89155
1012.938,1389.25069
1013.101,535.40404
1013.264,623.50946
1013.427,28.78677
1013.591,1975.00306
1013.754,119.31795
1013.917,-329.76876
1014.08,-767.86747
1014.243,407.34733
1014.406,6823.58124
1014.569,742.9993
1014.732,-812.41211
1014.895,403.14682
1015.058,-429.08918
1015.221,1067.47555
1015.384,-241.0859
1015.547,1708.39113
1015.71,226.61161
1015.873,375.84048
1016.035,-837.87484
1016.198,1136.4764
1016.361,1650.02467
1016.524,298.09342
1016.687,142.46703
1016.849,287.58372
1017.012,-150.35968
1017.175,1205.45001
1017.337,-655.52957
1017.5,-82.8862
1017.663,26.68064
1017.825,902.17774
1017.988,696.8914
1018.151,805.85185
1018.313,485.03455
1018.476,-689.43033
1018.638,-846.36382
1018.801,102.4797
1018.963,-547.54203
1019.126,20.36204
1019.288,-716.98266
1019.451,474.53872
1019.613,1134.38587
1019.776,-693.66868
1019.938,-498.87656
1020.1,426.24808
1020.263,-418.51909
1020.425,73.00755
1020.587,-674.59742
1020.75,186.64952
1020.912,904.27114
1021.074,138.25841
1021.236,-439.66025
1021.398,1.40438
1021.561,-496.76115
1021.723,125.63174
1021.885,-829.38656
1022.047,594.14675
1022.209,-365.68329
1022.371,-241.0859
1022.533,237.12599
1022.695,732.52144
1022.857,2004.14393
1023.019,705.27568
1023.181,1560.35759
1023.343,952.41211
1023.505,319.11041
1023.667,539.60072
1023.829,-490.41517
1023.991,766.04815
1024.153,847.73974
1024.315,-101.8594
1024.477,1293.1961
1024.638,1067.47555
1024.8,56.16332
1024.962,81.42884
1025.124,1585.38502
1025.286,216.09642
1025.447,962.87568
1025.609,-759.38495
1025.771,-243.19663
1025.932,1286.92993
1026.094,897.99085
1026.256,-562.35751
1026.417,958.69033
1026.579,841.45726
1026.74,-391.04144
1026.902,-486.18472
1027.063,165.61207
1027.225,770.23848
1027.386,1504.03425
1027.548,-598.34633
1027.709,-871.83503
1027.871,1441.43359
1028.032,-317.09569
1028.193,-927.04468
1028.355,-456.57602
1028.516,675.92872
1028.677,58.26897
1028.839,1025.64337
1029,1013.09171
1029.161,1297.37342
1029.323,-691.54948
1029.484,-82.8862
1029.645,1165.74122
1029.806,-57.5931
1029.967,2773.0213
1030.128,476.63794
1030.29,-7.02215
1030.451,1614.5797
1030.612,3322.3838
1030.773,-158.79647
1030.934,1163.65104
1031.095,872.86724
1031.256,-386.81469
1031.417,1274.39695
1031.578,256.04982
1031.739,-403.72261
1031.9,1376.72464
1032.061,-194.65933
1032.222,45.63456
1032.382,-446.00337
1032.543,1449.78152
1032.704,1038.19411
1032.865,529.1088
1033.026,-276.97333
1033.187,742.9993
1033.347,-769.98821
1033.508,1165.74122
1033.669,-401.60899
1033.829,20.36204
1033.99,596.24428
1034.151,56.16332
1034.311,-391.04144
1034.472,-300.2004
1034.633,543.79728
1034.793,-736.06157
1034.954,2305.74361
1035.114,1533.24097
1035.275,-729.70155
1035.435,461.94272
1035.596,1080.02321
1035.756,-636.46512
1035.917,-827.2646
1036.077,-150.35968
1036.237,1153.19975
1036.398,1180.37181
1036.558,247.63955
1036.718,1783.40949
1036.879,958.69033
1037.039,1547.84269
1037.199,-829.38656
1037.36,476.63794
1037.52,1063.2928
1037.68,-264.30594
1037.84,849.83385
1038,-712.74337
1038.161,165.61207
1038.321,-386.81469
1038.481,596.24428
1038.641,-213.64985
1038.801,-479.83934
1038.961,1044.46913
1039.121,386.34354
1039.281,937.762
1039.441,-232.64337
1039.601,-211.53965
1039.761,543.79728
1039.921,1123.93283
1040.081,1236.7928
1040.241,981.70846
1040.401,1048.65234
1040.561,-154.578
1040.72,1309.90483
1040.88,-450.23231
1041.04,1113.47917
1041.2,-511.56984
1041.36,1272.30803
1041.519,2334.84343
1041.679,-541.19315
1041.839,703.17965
1041.999,1059.10994
1042.158,-28.09092
1042.318,-534.84463
1042.477,348.52887
1042.637,602.53668
