USB4F00653_1:101,
926.004,-78.31902
926.177,71.25304
926.35,275.3214
926.523,168.06661
926.696,-21.41876
926.869,90.20044
927.042,90.20044
927.215,163.85879
927.387,161.75484
927.56,311.05427
927.733,147.02622
927.906,-55.13432
928.079,216.44694
928.252,140.71345
928.424,-10.88449
928.597,113.35465
928.77,111.24989
928.942,-67.77999
929.115,39.66789
929.288,397.19589
929.46,165.96272
929.633,178.58555
929.806,266.91231
929.978,92.30554
930.151,73.35844
930.323,33.34993
930.496,33.34993
930.668,157.54683
930.841,132.29596
931.013,77.56915
931.186,191.2072
931.358,115.45937
931.531,33.34993
931.703,128.08702
931.875,3.86202
932.048,292.13802
932.22,96.51563
932.392,132.29596
932.565,48.09135
932.737,269.01463
932.909,212.24064
933.082,94.4106
933.254,239.57923
933.426,136.50477
933.598,90.20044
933.77,83.88495
933.943,170.17046
934.115,147.02622
934.287,161.75484
934.459,-40.38266
934.631,64.93663
934.803,-23.52572
934.975,220.6531
935.147,144.922
935.319,-2.45771
935.491,85.99015
935.663,115.45937
935.835,-21.41876
936.007,224.85914
936.179,69.1476
936.351,96.51563
936.523,153.33868
936.695,178.58555
936.866,100.72559
937.038,-88.85893
937.21,85.99015
937.382,306.85088
937.554,-46.70459
937.725,176.48183
937.897,250.0926
938.069,128.08702
938.241,174.37807
938.412,147.02622
938.584,355.18219
938.755,180.68924
938.927,342.57563
939.099,39.66789
939.27,157.54683
939.442,134.40039
939.613,12.28783
939.785,83.88495
939.956,16.50053
940.128,165.96272
940.299,163.85879
940.471,77.56915
940.642,75.46381
940.814,41.77381
940.985,149.13041
941.157,153.33868
941.328,117.56406
941.499,107.04027
941.671,132.29596
941.842,33.34993
942.013,58.6199
942.184,165.96272
942.356,208.03422
942.527,67.04213
942.698,10.18143
942.869,64.93663
943.04,64.93663
943.212,64.93663
943.383,233.27081
943.554,212.24064
943.725,24.9255
943.896,56.51426
944.067,-21.41876
944.238,48.09135
944.409,92.30554
944.58,140.71345
944.751,119.66872
944.922,-0.3511
945.093,104.93541
945.264,327.86655
945.435,64.93663
945.606,161.75484
945.777,73.35844
945.948,132.29596
946.118,18.60682
946.289,325.76513
946.46,58.6199
946.631,62.83109
946.802,-36.16821
946.972,304.74914
947.143,277.42359
947.314,22.81931
947.485,182.7929
947.655,315.25753
947.826,281.62787
947.996,123.87794
948.167,45.98554
948.338,81.77971
948.508,159.65085
948.679,-31.95391
948.849,218.55004
949.02,279.52575
949.19,-65.67229
949.361,-82.53488
949.531,107.04027
949.702,90.20044
949.872,1.75548
950.043,168.06661
950.213,33.34993
950.383,113.35465
950.554,12.28783
950.724,149.13041
950.894,111.24989
951.065,134.40039
951.235,-0.3511
951.405,100.72559
951.576,3.86202
951.746,218.55004
951.916,60.72551
952.086,-103.61632
952.256,262.70758
952.426,178.58555
952.597,222.75614
952.767,50.19713
952.937,115.45937
953.107,75.46381
953.277,1.75548
953.447,-29.84681
953.617,149.13041
953.787,64.93663
953.957,134.40039
954.127,85.99015
954.297,165.96272
954.467,104.93541
954.637,136.50477
954.807,170.17046
954.976,22.81931
955.146,165.96272
955.316,60.72551
955.486,174.37807
955.656,-8.77774
955.826,189.10368
955.995,212.24064
956.165,31.24388
956.335,226.9621
956.504,-29.84681
956.674,83.88495
956.844,64.93663
957.013,90.20044
957.183,43.87969
957.353,41.77381
957.522,-59.3494
957.692,111.24989
957.861,159.65085
958.031,191.2072
958.2,98.62063
958.37,147.02622
958.539,220.6531
958.709,79.67445
958.878,239.57923
959.048,-40.38266
959.217,285.83203
959.386,140.71345
959.556,-44.59724
959.725,79.67445
959.894,69.1476
960.064,88.09531
960.233,71.25304
960.402,161.75484
960.572,52.30287
960.741,60.72551
960.91,168.06661
961.079,340.47443
961.248,275.3214
961.418,191.2072
961.587,149.13041
961.756,199.62097
961.925,-6.67103
962.094,252.19518
962.263,92.30554
962.432,77.56915
962.601,60.72551
962.77,134.40039
962.939,161.75484
963.108,182.7929
963.277,73.35844
963.446,290.03605
963.615,163.85879
963.784,157.54683
963.953,281.62787
964.121,85.99015
964.29,29.13779
964.459,-63.56462
964.628,50.19713
964.797,-65.67229
964.965,-10.88449
965.134,111.24989
965.303,298.44372
965.472,187.00012
965.64,350.98013
965.809,43.87969
965.978,338.3732
966.146,279.52575
966.315,-12.99128
966.483,258.50272
966.652,22.81931
966.821,290.03605
966.989,229.06504
967.158,165.96272
967.326,81.77971
967.495,60.72551
967.663,178.58555
967.831,218.55004
968,41.77381
968.168,37.56194
968.337,311.05427
968.505,109.1451
968.673,161.75484
968.842,258.50272
969.01,170.17046
969.178,243.78467
969.347,258.50272
969.515,58.6199
969.683,64.93663
969.851,264.80996
970.019,208.03422
970.188,159.65085
970.356,239.57923
970.524,142.81774
970.692,-97.29151
970.86,250.0926
971.028,222.75614
971.196,189.10368
971.364,212.24064
971.532,134.40039
971.7,153.33868
971.868,48.09135
972.036,168.06661
972.204,-10.88449
972.372,27.03166
972.54,283.72997
972.708,81.77971
972.876,41.77381
973.044,123.87794
973.212,73.35844
973.379,271.11692
973.547,62.83109
973.715,8.07499
973.883,203.82766
974.05,5.96852
974.218,281.62787
974.386,102.83052
974.553,298.44372
974.721,98.62063
974.889,159.65085
975.056,52.30287
975.224,245.88735
975.392,165.96272
975.559,41.77381
975.727,165.96272
975.894,151.23456
976.062,88.09531
976.229,-0.3511
976.397,205.93096
976.564,73.35844
976.732,73.35844
976.899,10.18143
977.066,237.47645
977.234,403.49686
977.401,113.35465
977.568,168.06661
977.736,-69.88772
977.903,16.50053
978.07,178.58555
978.238,71.25304
978.405,109.1451
978.572,264.80996
978.739,205.93096
978.907,208.03422
979.074,132.29596
979.241,193.31069
979.408,340.47443
979.575,-23.52572
979.742,174.37807
979.909,168.06661
980.076,-10.88449
980.243,-12.99128
980.41,149.13041
980.577,136.50477
980.744,308.95259
980.911,48.09135
981.078,52.30287
981.245,-15.0981
981.412,-76.21114
981.579,241.68197
981.746,8.07499
981.913,-65.67229
982.079,119.66872
982.246,157.54683
982.413,-84.64286
982.58,-69.88772
982.747,-31.95391
982.913,-88.85893
983.08,-25.63272
983.247,71.25304
983.413,-65.67229
983.58,-34.06104
983.747,35.45595
983.913,243.78467
984.08,203.82766
984.246,81.77971
984.413,56.51426
984.579,302.64737
984.746,56.51426
984.913,27.03166
985.079,8.07499
985.245,-2.45771
985.412,-40.38266
985.578,157.54683
985.745,134.40039
985.911,8.07499
986.077,115.45937
986.244,24.9255
986.41,-122.59269
986.576,37.56194
986.743,233.27081
986.909,98.62063
987.075,151.23456
987.241,189.10368
987.408,1.75548
987.574,98.62063
987.74,170.17046
987.906,79.67445
988.072,130.19151
988.238,132.29596
988.405,212.24064
988.571,226.9621
988.737,113.35465
988.903,157.54683
989.069,88.09531
989.235,144.922
989.401,79.67445
989.567,62.83109
989.733,20.71308
989.899,-53.02683
990.065,165.96272
990.23,85.99015
990.396,43.87969
990.562,189.10368
990.728,182.7929
990.894,191.2072
991.06,134.40039
991.225,83.88495
991.391,5.96852
991.557,-36.16821
991.723,125.98249
991.888,187.00012
992.054,165.96272
992.22,-6.67103
992.385,1.75548
992.551,266.91231
992.716,102.83052
992.882,39.66789
993.048,100.72559
993.213,147.02622
993.379,79.67445
993.544,50.19713
993.71,-12.99128
993.875,130.19151
994.04,-23.52572
994.206,69.1476
994.371,157.54683
994.537,359.38412
994.702,128.08702
994.867,208.03422
995.033,-82.53488
995.198,144.922
995.363,85.99015
995.529,31.24388
995.694,62.83109
995.859,123.87794
996.024,33.34993
996.19,-160.5542
996.355,-95.18331
996.52,-50.91938
996.685,-44.59724
996.85,-0.3511
997.015,-101.50802
997.18,191.2072
997.345,24.9255
997.51,-44.59724
997.675,41.77381
997.84,-95.18331
998.005,81.77971
998.17,52.30287
998.335,142.81774
998.5,199.62097
998.665,165.96272
998.83,109.1451
998.995,-168.9917
999.16,321.56219
999.325,418.19807
999.489,22.81931
999.654,92.30554
999.819,43.87969
999.984,90.20044
1000.148,273.21917
1000.313,-38.27542
1000.478,-103.61632
1000.642,-95.18331
1000.807,-59.3494
1000.972,81.77971
1001.136,98.62063
1001.301,-105.72466
1001.466,29.13779
1001.63,109.1451
1001.795,102.83052
1001.959,136.50477
1002.124,-44.59724
1002.288,104.93541
1002.453,113.35465
1002.617,107.04027
1002.782,81.77971
1002.946,12.28783
1003.11,20.71308
1003.275,27.03166
1003.439,85.99015
1003.603,73.35844
1003.768,35.45595
1003.932,231.16794
1004.096,128.08702
1004.26,35.45595
1004.425,24.9255
1004.589,304.74914
1004.753,115.45937
1004.917,88.09531
1005.081,56.51426
1005.246,45.98554
1005.41,37.56194
1005.574,136.50477
1005.738,39.66789
1005.902,-10.88449
1006.066,149.13041
1006.23,-12.99128
1006.394,96.51563
1006.558,128.08702
1006.722,-27.73974
1006.886,31.24388
1007.05,149.13041
1007.214,50.19713
1007.377,54.40859
1007.541,165.96272
1007.705,100.72559
1007.869,-71.99549
1008.033,121.77335
1008.197,153.33868
1008.36,-21.41876
1008.524,191.2072
1008.688,193.31069
1008.852,157.54683
1009.015,134.40039
1009.179,294.23995
1009.343,31.24388
1009.506,81.77971
1009.67,35.45595
1009.833,83.88495
1009.997,71.25304
1010.16,85.99015
1010.324,136.50477
1010.488,165.96272
1010.651,193.31069
1010.815,153.33868
1010.978,191.2072
1011.141,121.77335
1011.305,58.6199
1011.468,182.7929
1011.632,77.56915
1011.795,-93.07515
1011.958,98.62063
1012.122,153.33868
1012.285,117.56406
1012.448,300.54556
1012.611,147.02622
1012.775,54.40859
1012.938,130.19151
1013.101,41.77381
1013.264,195.41415
1013.427,182.7929
1013.591,208.03422
1013.754,20.71308
1013.917,132.29596
1014.08,113.35465
1014.243,-187.97819
1014.406,560.932
1014.569,216.44694
1014.732,-44.59724
1014.895,153.33868
1015.058,90.20044
1015.221,210.13745
1015.384,62.83109
1015.547,191.2072
1015.71,271.11692
1015.873,81.77971
1016.035,31.24388
1016.198,-8.77774
1016.361,165.96272
1016.524,109.1451
1016.687,113.35465
1016.849,64.93663
1017.012,39.66789
1017.175,149.13041
1017.337,75.46381
1017.5,254.29772
1017.663,94.4106
1017.825,144.922
1017.988,199.62097
1018.151,-48.81197
1018.313,136.50477
1018.476,-103.61632
1018.638,5.96852
1018.801,48.09135
1018.963,-42.48993
1019.126,20.71308
1019.288,121.77335
1019.451,119.66872
1019.613,22.81931
1019.776,73.35844
1019.938,-53.02683
1020.1,-12.99128
1020.263,12.28783
1020.425,92.30554
1020.587,45.98554
1020.75,138.60913
1020.912,-82.53488
1021.074,153.33868
1021.236,-76.21114
1021.398,8.07499
1021.561,155.44277
1021.723,98.62063
1021.885,-158.44492
1022.047,201.72433
1022.209,142.81774
1022.371,85.99015
1022.533,35.45595
1022.695,155.44277
1022.857,245.88735
1023.019,184.89653
1023.181,119.66872
1023.343,231.16794
1023.505,-109.94146
1023.667,115.45937
1023.829,43.87969
1023.991,161.75484
1024.153,-76.21114
1024.315,18.60682
1024.477,174.37807
1024.638,83.88495
1024.8,279.52575
1024.962,90.20044
1025.124,81.77971
1025.286,94.4106
1025.447,252.19518
1025.609,-0.3511
1025.771,22.81931
1025.932,77.56915
1026.094,241.68197
1026.256,233.27081
1026.417,151.23456
1026.579,281.62787
1026.74,-112.0499
1026.902,5.96852
1027.063,58.6199
1027.225,54.40859
1027.386,92.30554
1027.548,45.98554
1027.709,22.81931
1027.871,193.31069
1028.032,247.98999
1028.193,-15.0981
1028.355,64.93663
1028.516,79.67445
1028.677,-50.91938
1028.839,161.75484
1029,90.20044
1029.161,243.78467
1029.323,-116.26691
1029.484,-27.73974
1029.645,92.30554
1029.806,-19.31184
1029.967,252.19518
1030.128,-71.99549
1030.29,24.9255
1030.451,75.46381
1030.612,300.54556
1030.773,107.04027
1030.934,197.51758
1031.095,134.40039
1031.256,75.46381
1031.417,256.40024
1031.578,153.33868
1031.739,165.96272
1031.9,266.91231
1032.061,-44.59724
1032.222,-103.61632
1032.382,-82.53488
1032.543,233.27081
1032.704,208.03422
1032.865,-158.44492
1033.026,-63.56462
1033.187,54.40859
1033.347,-69.88772
1033.508,92.30554
1033.669,64.93663
1033.829,224.85914
1033.99,128.08702
1034.151,-23.52572
1034.311,107.04027
1034.472,29.13779
1034.633,104.93541
1034.793,109.1451
1034.954,182.7929
1035.114,-31.95391
1035.275,128.08702
1035.435,31.24388
1035.596,395.0955
1035.756,58.6199
1035.917,52.30287
1036.077,-71.99549
1036.237,64.93663
1036.398,220.6531
1036.558,140.71345
1036.718,111.24989
1036.879,-10.88449
1037.039,271.11692
1037.199,-2.45771
1037.36,134.40039
1037.52,191.2072
1037.68,-6.67103
1037.84,201.72433
1038,-6.67103
1038.161,12.28783
1038.321,-21.41876
1038.481,199.62097
1038.641,24.9255
1038.801,67.04213
1038.961,203.82766
1039.121,104.93541
1039.281,107.04027
1039.441,216.44694
1039.601,35.45595
1039.761,18.60682
1039.921,130.19151
1040.081,90.20044
1040.241,14.39419
1040.401,250.0926
1040.561,-36.16821
1040.72,35.45595
1040.88,-19.31184
1041.04,174.37807
1041.2,73.35844
1041.36,33.34993
1041.519,109.1451
1041.679,8.07499
1041.839,134.40039
1041.999,48.09135
1042.158,195.41415
1042.318,-8.77774
1042.477,245.88735
1042.637,174.37807
